precise	kind	title	path	declaration
c:objc(cs)SFTranscriptionSegment(py)duration	swift.property	duration	SFTranscriptionSegment.duration	var duration: TimeInterval { get }
c:objc(cs)SFTranscriptionSegment(py)substring	swift.property	substring	SFTranscriptionSegment.substring	var substring: String { get }
c:objc(cs)SFTranscriptionSegment(py)substringRange	swift.property	substringRange	SFTranscriptionSegment.substringRange	var substringRange: NSRange { get }
c:objc(cs)SFTranscriptionSegment(py)timestamp	swift.property	timestamp	SFTranscriptionSegment.timestamp	var timestamp: TimeInterval { get }
c:objc(cs)SFTranscriptionSegment(py)voiceAnalytics	swift.property	voiceAnalytics	SFTranscriptionSegment.voiceAnalytics	var voiceAnalytics: SFVoiceAnalytics? { get }
c:objc(cs)SFVoiceAnalytics	swift.class	SFVoiceAnalytics	SFVoiceAnalytics	class SFVoiceAnalytics
c:objc(cs)SFVoiceAnalytics(py)jitter	swift.property	jitter	SFVoiceAnalytics.jitter	@NSCopying var jitter: SFAcousticFeature { get }
c:objc(cs)SFVoiceAnalytics(py)pitch	swift.property	pitch	SFVoiceAnalytics.pitch	@NSCopying var pitch: SFAcousticFeature { get }
c:objc(cs)SFVoiceAnalytics(py)shimmer	swift.property	shimmer	SFVoiceAnalytics.shimmer	@NSCopying var shimmer: SFAcousticFeature { get }
c:objc(cs)SFVoiceAnalytics(py)voicing	swift.property	voicing	SFVoiceAnalytics.voicing	@NSCopying var voicing: SFAcousticFeature { get }
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)SFAcousticFeature	swift.init	init(coder:)	SFAcousticFeature.init(coder:)	init?(coder: NSCoder)
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)SFSpeechLanguageModelConfiguration	swift.init	init(coder:)	SFSpeechLanguageModel.Configuration.init(coder:)	init?(coder: NSCoder)
