precise	kind	title	path	declaration
c:objc(cs)GKGoal(cm)goalToSeparateFromAgents:maxDistance:maxAngle:	swift.init	init(toSeparateFrom:maxDistance:maxAngle:)	GKGoal.init(toSeparateFrom:maxDistance:maxAngle:)	convenience init(toSeparateFrom agents: [GKAgent], maxDistance: Float, maxAngle: Float)
c:objc(cs)GKGoal(cm)goalToSeparateFromAgents:maxDistance:maxAngle:::SYNTHESIZED::c:objc(cs)GKGoal	swift.init	init(toSeparateFromAgents:maxDistance:maxAngle:)	GKGoal.init(toSeparateFromAgents:maxDistance:maxAngle:)	convenience init(toSeparateFromAgents agents: [GKAgent], maxDistance: Float, maxAngle: Float)
c:objc(cs)GKGoal(cm)goalToStayOnPath:maxPredictionTime:	swift.init	init(toStayOn:maxPredictionTime:)	GKGoal.init(toStayOn:maxPredictionTime:)	convenience init(toStayOn path: GKPath, maxPredictionTime: TimeInterval)
c:objc(cs)GKGoal(cm)goalToStayOnPath:maxPredictionTime:::SYNTHESIZED::c:objc(cs)GKGoal	swift.init	init(toStayOnPath:maxPredictionTime:)	GKGoal.init(toStayOnPath:maxPredictionTime:)	convenience init(toStayOnPath path: GKPath, maxPredictionTime: TimeInterval)
c:objc(cs)GKGoal(cm)goalToWander:	swift.init	init(toWander:)	GKGoal.init(toWander:)	convenience init(toWander speed: Float)
c:objc(cs)GKGraph	swift.class	GKGraph	GKGraph	class GKGraph
c:objc(cs)GKGraph(cm)graphWithNodes:::SYNTHESIZED::c:objc(cs)GKGridGraph	swift.init	init(nodes:)	GKGridGraph.init(nodes:)	convenience init(nodes: [GKGraphNode])
c:objc(cs)GKGraph(cm)graphWithNodes:::SYNTHESIZED::c:objc(cs)GKMeshGraph	swift.init	init(nodes:)	GKMeshGraph.init(nodes:)	convenience init(nodes: [GKGraphNode])
c:objc(cs)GKGraph(cm)graphWithNodes:::SYNTHESIZED::c:objc(cs)GKObstacleGraph	swift.init	init(nodes:)	GKObstacleGraph.init(nodes:)	convenience init(nodes: [GKGraphNode])
c:objc(cs)GKGraph(im)addNodes:	swift.method	add(_:)	GKGraph.add(_:)	func add(_ nodes: [GKGraphNode])
c:objc(cs)GKGraph(im)connectNodeToLowestCostNode:bidirectional:	swift.method	connectToLowestCostNode(node:bidirectional:)	GKGraph.connectToLowestCostNode(node:bidirectional:)	func connectToLowestCostNode(node: GKGraphNode, bidirectional: Bool)
c:objc(cs)GKGraph(im)findPathFromNode:toNode:	swift.method	findPath(from:to:)	GKGraph.findPath(from:to:)	func findPath(from startNode: GKGraphNode, to endNode: GKGraphNode) -> [GKGraphNode]
c:objc(cs)GKGraph(im)initWithNodes:	swift.init	init(_:)	GKGraph.init(_:)	init(_ nodes: [GKGraphNode])
c:objc(cs)GKGraph(im)initWithNodes:::SYNTHESIZED::c:objc(cs)GKGraph	swift.init	init(nodes:)	GKGraph.init(nodes:)	init(nodes: [GKGraphNode])
c:objc(cs)GKGraph(im)removeNodes:	swift.method	remove(_:)	GKGraph.remove(_:)	func remove(_ nodes: [GKGraphNode])
c:objc(cs)GKGraph(py)nodes	swift.property	nodes	GKGraph.nodes	var nodes: [GKGraphNode]? { get }
c:objc(cs)GKGraphNode	swift.class	GKGraphNode	GKGraphNode	class GKGraphNode
c:objc(cs)GKGraphNode(im)addConnectionsToNodes:bidirectional:	swift.method	addConnections(to:bidirectional:)	GKGraphNode.addConnections(to:bidirectional:)	func addConnections(to nodes: [GKGraphNode], bidirectional: Bool)
c:objc(cs)GKGraphNode(im)costToNode:	swift.method	cost(to:)	GKGraphNode.cost(to:)	func cost(to node: GKGraphNode) -> Float
c:objc(cs)GKGraphNode(im)estimatedCostToNode:	swift.method	estimatedCost(to:)	GKGraphNode.estimatedCost(to:)	func estimatedCost(to node: GKGraphNode) -> Float
c:objc(cs)GKGraphNode(im)findPathFromNode:	swift.method	findPath(from:)	GKGraphNode.findPath(from:)	func findPath(from startNode: GKGraphNode) -> [GKGraphNode]
c:objc(cs)GKGraphNode(im)findPathToNode:	swift.method	findPath(to:)	GKGraphNode.findPath(to:)	func findPath(to goalNode: GKGraphNode) -> [GKGraphNode]
c:objc(cs)GKGraphNode(im)removeConnectionsToNodes:bidirectional:	swift.method	removeConnections(to:bidirectional:)	GKGraphNode.removeConnections(to:bidirectional:)	func removeConnections(to nodes: [GKGraphNode], bidirectional: Bool)
c:objc(cs)GKGraphNode(py)connectedNodes	swift.property	connectedNodes	GKGraphNode.connectedNodes	var connectedNodes: [GKGraphNode] { get }
c:objc(cs)GKGraphNode2D	swift.class	GKGraphNode2D	GKGraphNode2D	class GKGraphNode2D
c:objc(cs)GKGraphNode2D(cm)nodeWithPoint:	swift.type.method	node(withPoint:)	GKGraphNode2D.node(withPoint:)	class func node(withPoint point: vector_float2) -> Self
c:objc(cs)GKGraphNode2D(im)initWithPoint:	swift.init	init(point:)	GKGraphNode2D.init(point:)	init(point: vector_float2)
c:objc(cs)GKGraphNode2D(py)position	swift.property	position	GKGraphNode2D.position	var position: vector_float2 { get set }
c:objc(cs)GKGraphNode3D	swift.class	GKGraphNode3D	GKGraphNode3D	class GKGraphNode3D
